Country Name,Country Code,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
卢森堡,LUX,11871.35135,11661.85805,11796.26195,13108.01296,10642.15072,11487.78453,10443.93648,10806.42087,10982.31805,10784.01758,11089.05469,10992.40818,11137.1854,11737.76906,12064.16039,12159.46573,12275.118,13423.48373,13537.5232,13667.67055,14087.8553,12927.90208,12632.24102,13665.07415,14920.77088,14629.73022,15134.10418,15460.32494,14990.41756,15668.11827,15616.32977,15980.2768,16258.88449,16300.11242,15644.14672,16456.60412,16352.3218,15937.78778,14425.96473,16829.96254,15586.08423,14703.94353,14193.16843,13914.67845,,,,,,
拉脱维亚,LVA,,,,,,,,,,,,,,,,,,,,3396.728161,3285.317445,2638.90897,2048.149058,1973.228518,1997.138093,1992.900926,2056.435022,2129.858727,2072.803727,2082.321387,2213.360603,2307.186518,2493.930169,2607.45996,2777.38198,2966.609973,3169.077295,3213.12144,3026.611489,3229.951062,3264.05332,3587.932866,3472.541385,3507.404521,,,,,,
摩洛哥,MAR,125.1920156,138.8881402,152.1539253,157.7543499,163.2373616,178.8026443,192.4803037,206.0884985,222.5758523,236.8683631,248.734003,262.1994839,280.4826852,282.9660312,294.5449711,307.2192075,311.209124,340.9111066,335.6103707,359.1661396,371.5300391,402.1171923,402.0997122,421.3737846,431.1287717,433.8018203,451.1688939,479.8571862,453.339361,490.0382278,524.9203616,536.0083504,581.6427986,612.2822511,634.4653684,688.1744529,717.2775222,733.5238472,745.7150278,775.9546744,825.8225738,876.8452391,881.4289958,904.4418639,,,,,,
摩尔多瓦,MDA,,,,,,,,,,,,,,,,,,,,4027.487145,4280.255942,3691.138781,3216.492876,2765.935842,2607.113691,2464.023057,2319.177087,2314.660985,2169.138164,2039.13902,2246.292058,2330.867781,2616.527468,2440.981408,2549.071002,2696.438833,2485.184078,2524.787619,2166.98681,2144.689107,1830.176797,1885.322323,1683.986942,1725.616479,,,,,,
中东与北非地区,MEA,271.8827079,297.3276917,328.2440253,356.5025191,389.7270773,434.9850383,479.6126175,531.5092364,616.4893417,665.2100294,709.8944977,799.0724813,863.4028521,942.1060469,973.284531,1037.678239,1086.464559,1120.913838,1154.296682,1184.983763,1168.031511,1225.945125,1284.705541,1324.5711,1425.319867,1483.01204,1535.475838,1632.958052,1697.799413,1750.977457,1829.12617,1911.358991,2004.648562,2068.795212,2147.572747,2264.399969,2333.771813,2415.221784,2469.342226,2659.041195,2693.049363,2750.695936,2799.530476,2895.956155,,,,,,
墨西哥,MEX,507.5140223,551.2347937,582.3773074,627.3762304,655.8856993,694.815138,737.4275146,794.6678303,840.4675658,887.0541233,926.6705474,980.9502432,999.8995177,1038.429965,1077.431483,1095.631193,1141.501358,1176.10471,1232.479286,1185.040325,1295.411118,1317.632165,1312.568942,1401.131873,1419.903213,1444.361439,1528.183697,1643.046616,1689.186018,1800.467938,1834.151441,1843.963566,2001.018228,1927.073886,1996.392649,2020.952833,2047.531099,2046.69443,1995.298295,2018.827437,2216.906197,2253.514406,2144.08898,2157.323788,,,,,,
中等收入国家,MIC,200.0906789,214.0549393,228.908532,237.296071,257.5504777,273.0444597,289.9277477,311.3798851,331.6251246,348.8026114,357.6496098,372.5788649,387.8897752,410.8606916,430.8193529,454.670023,475.7275265,500.4233382,519.2341118,891.0736525,893.6766248,883.9577567,879.7353544,880.9387046,897.4666321,918.66411,934.5851579,939.6897763,957.7885068,999.4163586,1020.747081,1066.648543,1142.643826,1221.228115,1292.55772,1395.10486,1497.14982,1540.176304,1575.291907,1709.738173,1831.488842,1893.699066,1981.015634,2035.322064,,,,,,
北马其顿,MKD,,,,,,,,,,,,,,,,,,,,2667.544326,2708.066607,2966.823372,2613.879671,2708.767617,2797.415769,2920.921002,2999.19524,3078.420521,2866.431813,2907.691169,2811.956664,2794.832283,3149.834737,3181.234945,3413.105007,3488.825759,3660.280912,3712.935378,3452.04082,3601.452844,3909.083092,3704.433287,3571.165563,3513.954972,,,,,,
马耳他,MLT,1007.598282,1071.251447,1207.809398,1006.635849,1111.03076,1249.28869,1358.438935,1479.776389,1598.891946,1664.324401,1749.315008,1831.861503,1860.681826,1920.790821,2110.256441,2250.6657,2487.771601,2692.003167,2851.261113,2823.502838,3597.685828,3726.694558,3716.591078,3735.355406,3921.371208,3790.42129,3827.153721,3921.751837,4197.864688,4311.858637,4292.315051,4500.3523,4872.272205,4797.292583,4912.90976,4897.510042,4873.083467,4836.593963,4434.186633,4767.097378,4867.0568,5002.047483,4915.873765,4924.544019,,,,,,
缅甸,MMR,19.81102574,21.17598987,22.77844494,22.46104237,25.28495144,27.43151566,29.72515349,31.14619652,32.8540652,33.95246818,30.44904624,32.23795822,32.66486908,35.25633882,41.99900851,42.01714982,42.25421813,37.49471164,40.21463617,44.10285977,40.86875515,44.21993974,50.66450001,53.98375568,57.17331747,57.63493881,64.47210835,64.87438836,68.10148963,75.25733578,68.37462919,73.03652038,79.93950932,80.51150296,74.85199519,88.33483442,89.45722879,94.15248761,99.36246036,124.3062687,154.3813595,156.0089924,185.3720973,215.2988584,,,,,,
中东与北非地区（不包括高收入）,MNA,199.101352,213.8090147,239.8983465,262.018897,286.7840291,316.0434226,343.6941771,370.1200277,414.5508199,436.1248802,455.8988611,507.1595348,558.7632992,591.226761,606.1981113,643.135038,669.0128112,682.6614661,702.4907333,730.7511293,741.1941272,789.1553477,807.5805634,833.6430148,855.8892383,902.1430262,933.0014643,976.9886562,1016.796023,1055.086789,1105.414899,1166.674714,1213.642364,1283.536489,1310.755193,1387.051816,1423.195764,1460.940156,1496.507053,1626.69688,1654.070731,1643.723407,1677.510835,1702.878547,,,,,,
蒙古,MNG,,,,,,,,,,,,,,,1468.347027,1556.433622,1559.494647,1598.7872,1604.853795,1489.374074,1340.44631,1223.983116,1099.330328,1077.845624,1090.940581,1085.656343,1057.907031,1068.487184,1042.408388,1053.633974,1071.254103,1096.894683,1139.436115,1196.125291,1251.96473,1298.628214,1332.783822,1423.686851,1377.817438,1488.656577,1495.836096,1588.134378,1893.96634,2006.386834,,,,,,
莫桑比克,MOZ,51.55613418,50.70803341,57.81569412,68.43671466,56.07357483,61.94971751,57.45663235,60.86291661,37.0324488,37.14469423,36.6823539,48.48309044,37.86242723,29.51855475,31.49387926,37.08455732,42.31073552,34.56653835,39.66906009,42.19509348,55.74717762,54.10691396,50.65775053,44.28671298,46.17885477,45.86338288,54.46060068,49.06641189,69.24076859,125.6215798,277.3588066,265.772806,374.4743508,448.9077624,451.0116582,459.0109311,459.8280494,443.4250188,443.7704802,453.3059783,454.3669251,459.9666335,451.0430679,478.920644,,,,,,
毛里求斯,MUS,146.5629208,160.78812,180.384566,201.58489,211.8834081,249.3086099,280.0150644,279.5932293,309.5101738,299.1597648,295.7789287,294.2003242,301.4901801,301.3175976,313.5631751,347.1546929,388.0001776,436.1416703,482.2784088,670.5862908,728.7907866,780.1254287,820.1397154,857.2614719,945.2477912,1021.167623,1108.610762,1205.596934,1226.955237,1363.24611,1453.664547,1473.492493,1561.765991,1614.246648,1683.690833,1743.117482,1816.671103,1881.649775,1907.12257,1995.361484,2025.704166,2075.035712,2148.328411,2182.509156,,,,,,
马来西亚,MYS,313.1318117,347.3069407,374.9793619,400.2998205,429.9390513,466.6890374,530.8705111,560.5496923,618.2747667,658.7866411,688.8325081,728.6188478,768.1806925,816.2029449,842.7504359,884.0210285,924.1615,997.1525871,1076.161901,1157.360161,1266.256734,1419.169737,1533.700377,1785.107532,2004.577988,2187.878656,2471.89719,2525.33988,2648.127801,2747.059918,2758.348424,2820.55094,2914.673538,2984.361616,2873.734241,3065.572896,3272.896663,3286.091575,3942.089425,4145.521977,4102.619661,4338.557177,4520.355223,4651.951414,,,,,,
北美,NAC,7675.057614,8241.735458,8733.31576,8676.856737,8710.565602,9173.396945,9576.916786,9823.794984,9964.994139,10148.83304,10295.15536,9880.612557,10105.63611,10680.14793,10849.50957,10908.62127,11370.19803,11801.10282,12022.75346,12158.08911,12537.98594,12428.19636,12664.91452,12845.61964,13043.53455,13225.9472,13261.85849,13478.08616,13615.61689,14001.20834,13419.03199,13656.44242,13691.15509,13769.83134,14023.67911,13871.14348,13955.28481,13930.9151,13164.35199,13580.59419,13483.99377,13200.44502,13278.45725,13253.82147,,,,,,
纳米比亚,NAM,,,,,,,,,,,,,,,,,,,,,1042.40114,1005.306038,1076.45949,954.8782342,953.3954269,1034.641555,990.5602319,1086.25663,1156.553719,1052.05499,1090.111298,1127.1826,1169.700811,1453.554657,1521.423751,1606.539381,1606.266783,1638.949545,1583.343705,1586.217605,1610.795763,1660.760979,1692.406468,1652.571933,,,,,,
尼日利亚,NGA,28.57043725,32.72774895,35.2992363,32.84846076,45.77566148,51.5781796,59.1787877,60.68837566,59.82247397,68.0570943,50.90103784,81.89592594,81.73535221,62.06356225,80.4544837,90.88641197,89.30353228,87.13950744,97.07070111,87.07894453,89.59979699,90.05437487,100.8853382,95.56127199,91.48820715,85.90498293,82.00415836,76.96886384,75.76719632,74.49061979,75.56977626,104.6610449,101.9252114,123.6324865,129.3270312,111.7524163,138.9094166,127.2446137,120.6350712,136.4262652,150.1980159,156.7971517,142.729212,144.5254385,,,,,,
尼加拉瓜,NIC,224.8780399,243.8733656,221.7001636,261.2609534,269.6964828,304.6666853,335.6244222,324.2511601,249.1010291,258.458071,266.3577908,275.5324041,291.5730323,293.9902464,286.5296519,281.7061295,295.4212016,291.3256292,321.0907386,306.2225721,299.2335217,301.9809308,291.5408776,278.7885966,291.0460354,311.0783325,349.8590828,341.5032087,328.7891244,344.8201037,343.6100865,352.3444799,367.3389562,392.5493902,412.4153381,424.7557518,458.4919033,471.8182967,477.4139515,506.519681,528.3722695,569.3243494,586.5603776,568.3137183,,,,,,
荷兰,NLD,3146.463257,3414.689007,3612.310204,3735.237418,3773.140348,4009.790303,4077.457107,4251.131498,4403.106651,4364.160624,4292.700717,4237.777804,4300.250503,4412.165074,4517.089587,4566.68477,4722.933873,4924.155632,5052.627779,5218.202041,5327.476851,5441.655472,5494.112372,5643.106948,5719.061109,5905.992197,6066.243238,6257.890883,6349.319584,6507.105925,6599.26537,6641.740762,6695.715124,6882.970221,6912.372085,7025.834479,7157.378577,7173.046299,6856.281897,7006.273821,7060.053768,6876.589753,6833.911435,6712.774758,,,,,,
挪威,NOR,14084.40961,14488.41649,15541.79001,16286.77491,16313.92407,16913.42006,16515.36343,17314.78112,18862.29081,18725.67689,19431.16841,19357.74561,20497.37043,21939.81352,22559.09429,22177.62158,22800.13518,22979.99187,22859.30047,23353.91502,23808.62992,23787.32181,23967.11867,24247.26394,24528.44386,23998.84419,24326.03424,25424.10364,25057.1896,24993.7263,25590.68943,24620.33613,23201.39413,24214.10698,25083.21453,24099.93226,24855.00046,24866.13431,23859.70958,24890.92401,23510.38383,24070.98592,23806.88488,22999.9346,,,,,,
尼泊尔,NPL,6.004551775,7.549783671,5.757766858,7.158490503,6.631711338,8.965363521,9.837092754,10.52436939,11.58280218,12.38645087,14.12095831,17.41957481,18.57070997,20.02732455,22.18489808,25.69653712,27.97369928,30.18741446,32.69174917,35.1749863,37.20593526,37.01414793,38.45783496,41.25299019,43.8448626,46.17400393,46.49150321,49.18059448,54.95540594,58.81100112,64.48403143,67.54126539,70.53181547,74.43152432,77.06500418,83.82346403,87.63356253,83.47526816,96.93667101,102.5424342,115.8231766,120.9003911,136.6433114,146.4730037,,,,,,
新西兰,NZL,4694.006309,5306.656565,5525.95144,5461.520654,5795.465603,6094.840058,6149.926287,6150.519031,6180.443873,6343.602429,6496.847899,6872.405817,7299.409246,7512.627436,7555.665055,7875.119367,7901.294894,8133.032832,8465.385548,8972.310649,8842.379331,8636.633916,8909.355579,8927.900552,9106.822018,9072.883173,9090.524423,9125.032765,9138.744752,9384.348187,9417.343126,9526.655692,9407.032181,9666.299694,9673.673771,9700.090809,9640.607983,9556.317198,9403.848836,9601.903142,9458.485401,9360.949162,9089.619774,9012.731097,,,,,,
经合组织成员,OED,3866.153057,4134.644992,4405.471149,4420.384754,4433.260776,4695.606205,4859.420629,5033.153165,5178.897952,5228.757132,5279.270861,5176.765508,5319.186861,5582.884315,5734.487584,5803.276252,6036.803258,6242.031997,6395.78805,6502.24599,6662.26095,6646.929644,6717.938252,6860.463566,7009.418668,7153.566322,7241.883452,7359.789783,7479.076905,7717.812255,7624.10021,7739.760393,7799.706512,7903.519124,8034.546219,8038.321828,8117.580987,8075.116226,7706.752262,8014.453356,7929.824913,7859.297085,7836.323632,7749.503712,,,,,,
阿曼,OMN,14.68687581,29.62447755,50.80639665,95.01729315,153.0546303,252.3090592,364.0811451,398.9167281,483.5793665,623.7152116,754.5605443,899.1404682,1044.754736,1240.334129,1467.552671,1793.515162,1843.973995,1979.597394,1986.038004,2186.895403,2154.442931,2245.279518,2445.338221,2498.119545,2581.356977,2620.881568,2784.742721,3064.13501,3082.622806,3201.978154,3435.791228,3521.838568,3549.630285,3829.445141,3923.93601,4212.723961,4387.387747,4790.698215,5251.746584,5521.078044,5854.015039,6176.903521,6207.2272,6445.58142,,,,,,
巴基斯坦,PAK,93.48034993,90.97132119,101.2529373,107.3090381,111.1994537,107.9112798,110.2057765,121.766863,139.8338045,136.0462363,147.7309357,159.2921684,171.024395,183.6489074,198.8903424,214.2301073,228.4562844,255.6376515,264.579845,277.4322119,297.1872154,333.4090473,333.932092,343.661101,355.1876246,355.4868577,357.5379075,337.6439365,347.8963424,362.404816,366.848774,372.1906621,395.3926914,412.990296,444.5865162,466.2283605,459.5606365,422.0648344,436.6827154,442.1800633,432.5838733,427.85106,457.8199007,447.5051567,,,,,,
巴拿马,PAN,525.2406607,570.9676035,630.2897155,617.401663,634.9053544,676.0117428,714.9837523,695.7021949,796.3539622,773.3174155,787.7727404,836.6493904,903.9226378,858.3948063,892.6640231,917.787084,963.2228323,870.1504208,831.1895724,833.2840944,877.8830929,910.3441101,958.7067764,1012.250956,1062.9029,1084.651061,1173.479024,1180.846322,1219.373875,1266.527474,1289.146538,1324.147917,1359.589861,1424.133683,1455.158245,1478.031638,1571.950542,1626.754307,1639.465637,1745.138416,1824.64274,1955.373564,2018.539169,2064.177914,,,,,,
秘鲁,PER,390.6372808,408.5936433,411.9501251,428.0465018,436.2470822,444.0426685,471.8813865,465.3713431,475.475553,497.4466041,523.702617,547.7461167,512.4797917,548.0920919,540.7914713,563.0144953,587.203743,550.1699911,547.4180785,540.2911537,572.8079484,471.1579164,517.3842342,528.2707664,540.5123336,581.2839026,597.517976,630.6787689,642.1432076,666.1767689,691.8840272,727.1697051,752.843659,792.6375928,829.6089806,882.8180003,966.750844,1042.352265,1048.183699,1107.35684,1262.698316,1238.087911,1301.303762,1345.879007,,,,,,
菲律宾,PHL,235.7686816,260.472426,321.9147062,309.4341033,314.5395889,329.3309846,328.356454,328.7354602,345.639191,373.8142831,337.6216189,338.4404998,362.7775808,341.6242441,350.4321886,311.6472454,319.6432792,343.4135614,360.8837064,361.0459485,354.1576888,335.2654326,335.4811576,377.4813824,398.8158504,428.5469614,462.2702131,478.4791581,467.4427341,499.3476426,518.8340839,522.2990746,555.4353497,575.2530641,576.3021031,567.7409518,581.6533711,584.5968108,588.8924318,637.9062627,643.4651927,664.1214626,682.956771,696.346787,,,,,,
波兰,POL,1955.770433,2111.741866,2264.728454,2413.202403,2593.164309,2741.243964,2871.914913,2988.079713,3009.85465,3076.419254,2884.208228,2900.127106,3044.749661,3159.8086,3260.426185,3384.360243,3519.95969,3568.534849,3537.923881,3272.302311,3088.228938,2961.395739,2977.7121,2993.177532,3060.888875,3159.041817,3206.237778,3206.591771,3171.757384,3256.180455,3260.033263,3208.392157,3324.471392,3416.118632,3437.323998,3584.962188,3661.646104,3725.748778,3590.832081,3797.092296,3879.542094,3899.176642,3938.255208,3971.799761,,,,,,
預人口紅利,PRE,101.179814,104.9539932,113.2633536,118.7240852,125.2385475,128.1372948,133.6907218,139.4173899,146.9558707,153.76664,145.6617565,166.4176651,174.2653959,176.7675757,188.4999328,194.7879967,193.6582592,194.7685051,195.6241405,186.6067043,173.1939425,183.6226188,184.9164716,184.4860629,188.4219862,183.6010876,180.5475118,175.8869992,174.8123049,170.5174919,179.2913442,190.5613552,182.8805369,205.1456332,188.059292,197.3004984,195.8700327,191.3280502,196.7682099,229.1399723,238.9916178,236.5287659,253.7613227,256.2730187,,,,,,
朝鲜民主主义人民共和国,PRK,909.077527,936.4952707,963.2950655,990.529321,1018.756862,1033.238569,1049.67872,1066.996772,1083.973073,1098.949276,1112.331243,1123.687347,1134.427779,1145.714756,1204.149381,1188.612435,1209.345908,1282.098379,1323.963275,1237.418295,1156.864735,1024.482162,902.4805613,925.8513042,905.9431075,825.606957,736.9960228,637.5363551,692.7840566,712.3705541,735.1840761,713.3843282,750.941895,779.5138699,807.0141076,785.2465277,749.1629228,803.6563174,728.1297051,742.9678958,656.0103289,652.9670729,619.0657655,601.6890634,,,,,,
葡萄牙,PRT,835.2850312,911.5420668,994.7759206,1080.946476,1075.82694,1136.940575,1248.985398,1343.656004,1466.474628,1558.52076,1567.295974,1644.711122,1740.031623,1774.268544,1873.176867,1974.536552,2057.72046,2201.782305,2399.30035,2541.865759,2676.643674,2815.877106,2803.202312,2870.833031,3076.846048,3195.864047,3352.465833,3545.010352,3795.22928,3988.960824,4119.670488,4271.168528,4375.732217,4533.539695,4682.991013,4827.467182,4890.560188,4850.837413,4843.849694,4959.094305,4848.279337,4736.351771,4685.054787,4662.6008,,,,,,
巴拉圭,PRY,81.62856479,88.94368402,104.53415,112.7095222,116.4358729,130.3344529,157.3724925,187.5032564,214.5291134,241.700237,264.9009051,261.5203266,266.68335,292.3325703,293.7811428,335.4414955,384.6623284,431.3190617,446.6982265,504.3314495,524.4156676,558.1528448,626.0539416,700.5856716,783.3633881,794.0440761,830.916413,837.927578,856.5382741,884.0543718,870.4154894,881.0623653,835.7916223,824.3528202,859.5326828,916.0841857,978.7561078,1027.741455,1086.475113,1171.411665,1274.395992,1359.026148,1462.918683,1552.384687,,,,,,
人口紅利之後,PST,4429.035167,4745.354254,5067.824636,5084.213968,5103.251947,5417.221812,5615.164068,5826.428492,6006.583239,6071.53299,6152.438464,6038.402439,6220.238125,6545.14878,6730.3539,6819.19738,7110.585867,7369.782223,7560.350562,7479.724846,7659.274343,7620.166482,7686.689147,7825.78747,7995.633965,8151.086747,8247.781054,8383.404492,8526.383156,8800.013396,8705.294463,8856.926616,8923.768091,9062.822859,9226.39271,9228.634134,9320.891136,9273.568616,8849.532662,9225.398416,9103.898973,9015.50849,9004.616008,8899.871376,,,,,,
卡塔尔,QAT,2637.903746,3034.366499,2953.981193,2994.323804,3803.692929,4138.939418,4980.281814,6319.452766,8709.765465,9717.290785,9936.124911,10016.98956,9521.530946,9561.288357,10067.78363,10278.09694,9832.90458,9627.80454,9517.249744,9591.09758,8989.358864,9836.436194,10367.33343,10758.43517,10739.18048,11832.79078,12061.94426,13771.69731,14002.09646,14348.47848,15051.71435,15878.36573,16390.65344,16350.02894,15457.41325,15513.77525,14833.70963,13980.94204,13680.82545,14209.22692,14153.70983,14853.29756,13913.07548,14781.62428,,,,,,
罗马尼亚,ROU,1632.08419,1786.720729,1906.921113,2018.980163,2214.610852,2418.749316,2550.135833,2664.742543,2694.100737,2876.669013,2954.448763,2927.244979,2974.892642,3079.960921,3132.978627,3318.979188,3275.680485,3392.624976,3412.004547,2924.596266,2521.003837,2319.572749,2272.124228,2234.735085,2328.794358,2430.301529,2250.999801,2107.445463,1935.560812,1987.66019,2066.783933,2079.796062,2237.937816,2295.570505,2365.419564,2446.286077,2529.906888,2605.819735,2390.574743,2550.863291,2639.033434,2604.243137,2494.533918,2584.411787,,,,,,
俄罗斯联邦,RUS,,,,,,,,,,,,,,,,,,,,6687.727011,6551.299816,6113.679971,5726.451593,5188.213955,5101.553396,5016.444066,4935.619905,4848.027353,4998.825661,5198.405704,5274.363305,5304.41526,5478.130458,5633.8455,5770.100636,6098.533476,6286.049392,6399.683749,6095.380276,6409.894365,6485.75903,6617.134161,6539.207375,6602.657479,,,,,,
南亚,SAS,87.19643718,89.16803446,90.7902772,94.20687418,103.013156,110.4102417,112.4183008,121.4373321,122.9574703,127.2122885,136.7019125,143.0996492,150.547984,165.8621341,175.5635012,188.8729946,199.9338359,218.3267379,233.1650472,246.246432,262.9792469,278.0514971,291.5158221,309.1766791,324.840095,325.8801032,338.7317574,345.4845348,352.3332582,356.2422643,357.8409796,372.3167439,391.0098391,412.9601607,430.6716503,466.8476399,492.3447794,503.4397452,535.6271287,570.9088741,615.5718506,637.2246916,673.9032694,705.3221659,,,,,,
沙特阿拉伯,SAU,323.7370036,358.049377,414.7843196,502.3720922,534.4035962,727.0347746,838.4814494,1113.007114,1612.947705,1971.114602,2247.916483,2655.327659,2733.581674,3052.379466,3070.432666,3400.06033,3656.391541,3756.781151,3859.497294,4017.731908,4121.997091,4397.464607,4745.121359,4834.945833,4929.987408,4967.520222,5128.061644,5471.483247,5612.707718,5664.96837,5947.27658,6049.34887,6501.327335,6352.396777,6615.042088,6842.756887,6942.539344,7203.49761,7477.083531,7974.737166,8015.150637,8502.857118,8784.756106,9401.485668,,,,,,
苏丹,SDN,35.11754634,36.81218841,43.28308646,49.77432373,51.21816898,51.91440118,53.0126246,55.06856962,53.91970549,48.38887784,44.71874901,46.07338752,43.27146424,57.69015118,61.30092058,67.46447444,67.85613407,59.30814898,55.19428826,63.63043286,60.50324339,59.68776157,56.37469767,57.5873349,56.48535504,56.97595518,53.47464806,52.04585971,77.1036026,79.55998124,66.78327045,78.14027946,82.55116501,83.2059401,98.28910399,109.7852101,118.7863557,130.032978,150.0128212,175.1627601,190.0441747,211.1412455,213.8509202,256.7562291,,,,,,
塞内加尔,SEN,73.84561526,74.73104562,80.24500904,79.83843869,83.16689811,86.60619392,91.86520133,97.42428654,102.2233768,102.9883272,106.0894102,95.94340456,105.426215,109.9177688,104.1517129,101.639042,103.4069612,104.5631883,100.6365295,103.6364984,102.6367987,109.2603463,104.4154866,110.0334166,109.3191088,110.0655322,117.5133689,122.1680834,118.3021715,102.5747696,124.5503483,147.3206029,127.4964497,140.3319086,160.2326683,159.5463542,184.0494262,160.9369664,192.3779733,202.8688271,203.777651,215.4903861,215.3466562,229.3516495,,,,,,
新加坡,SGP,1154.810923,1371.02769,1599.179207,1634.227285,1728.100415,1884.620416,2073.710919,2368.28688,2529.473463,2718.371794,2778.704495,2814.319171,3045.809103,3255.59316,3444.133077,3693.604934,4088.599169,4398.989778,4639.187745,4983.046353,5104.809027,5236.639265,5499.972687,5842.562023,6069.219346,6312.685523,6829.225629,6965.754086,7187.671378,7575.435954,7516.1696,7756.318921,8113.587306,8314.325321,8678.168168,8720.022084,8706.579067,8401.048395,8114.367449,8679.99335,8651.755275,8673.985216,8680.606361,8844.687593,,,,,,
萨尔瓦多,SLV,169.4933237,181.5215227,203.5682205,215.749996,209.883339,239.6699429,259.3091405,281.7010224,289.7280436,273.5706966,259.5169984,255.4221262,275.9662147,286.1811264,296.345631,301.0591645,319.0903026,328.6402262,329.5768495,352.3669687,370.8217042,384.9472161,437.6668115,473.5778102,505.4541074,516.1738879,555.83709,570.5647902,588.7250177,614.9869309,626.6238187,667.2102076,693.685014,690.0958382,755.4372647,817.0220885,882.1106454,855.7076614,846.0981558,857.0674999,880.5959263,915.6895517,958.9733671,937.0744722,,,,,,
塞尔维亚,SRB,,,,,,,,,,,,,,,,,,,,4628.658054,4411.480487,4274.547161,3479.533937,3411.148213,3789.986489,4132.561211,4291.317805,4302.99911,3979.363962,4198.715706,4434.370241,4480.344352,4332.679062,4258.251568,3921.906459,4040.44002,4159.137225,4291.843158,4224.397665,4358.812174,4489.57085,4386.534552,4444.222971,4271.744667,,,,,,
撒哈拉以南非洲地区（不包括高收入）,SSA,321.2093847,344.4714276,362.0695331,378.6423349,394.1056175,409.3644603,415.2738829,424.9416913,448.9849331,471.4689934,483.6832825,496.8777658,490.7682081,503.9766584,522.6552692,534.8631086,532.2817158,537.6014745,538.7415749,529.4383299,518.7307939,499.5561682,498.5653702,498.2834495,506.2780363,553.449443,560.0994188,531.1904568,520.1000241,514.1689874,492.9093135,513.7600429,512.8661267,520.8081821,525.1737159,530.0320993,539.6807214,516.2286617,493.503632,508.1928342,512.3698663,497.475707,492.3620841,487.3282404,,,,,,
撒哈拉以南非洲地区,SSF,321.2093847,344.4714276,362.0695331,378.6423349,394.1056175,409.3644603,415.2738829,424.9416913,448.9849331,471.4689934,483.6832825,496.8777658,490.7682081,503.9766584,522.6552692,534.8631086,532.2817158,537.6014745,538.7415749,529.4383299,518.7307939,499.5561682,498.5653702,498.2834495,506.2780363,553.449443,560.0994188,531.1904568,520.1000241,514.1689874,492.9093135,513.7600429,512.8661267,520.8081821,525.1737159,530.0320993,539.6807214,516.2286617,493.503632,508.1928342,512.3698663,497.475707,492.3620841,487.3282404,,,,,,
斯洛伐克共和国,SVK,2696.684044,2829.469119,3026.212742,3138.205353,3111.768994,3260.460837,3413.489637,3468.62299,3806.459359,4358.595651,4411.789626,4439.280022,4520.842715,4624.05919,4841.364432,4941.625056,5085.164393,5150.462919,5266.168582,5542.170903,5115.12279,4699.137571,4570.442444,4582.581961,4925.961381,5150.407724,5068.08939,4682.297576,5028.706343,4955.907896,5027.452807,5051.59839,5021.798222,5097.835556,4932.803281,5153.121484,5272.370783,5294.435099,4954.138251,5201.404897,5347.526223,5137.789018,5202.467288,5137.073835,,,,,,
斯洛文尼亚,SVN,,,,,,,,,,,,,,,,,,,,5334.905446,5087.452468,4943.155465,4950.932498,5240.160186,5312.904549,5365.50828,5434.662198,5574.706466,5675.615026,5777.995651,6006.34519,6380.951903,6578.034236,6830.705073,6917.860467,7123.537771,7137.824175,6920.244039,6104.421845,6510.841884,6753.073664,6718.975052,6779.280887,6727.999302,,,,,,
瑞典,SWE,7674.294491,8131.933073,8745.48567,8786.445513,9051.519102,9751.545981,9828.347193,10143.43493,10694.29028,10703.40752,11112.30896,11440.23919,12609.02676,13692.98413,14950.32685,14858.36807,15746.25938,15895.8306,15680.86242,15836.03376,15932.92621,15544.41146,15506.8021,15290.616,15475.01348,15434.23039,15410.69913,15522.1335,15470.86807,15681.61527,16020.98031,15709.42967,15360.17889,15420.97314,15430.96395,15262.58727,15257.93575,14869.34898,14143.01101,14934.32696,14030.16315,14289.59509,13870.38991,13480.14822,,,,,,
阿拉伯叙利亚共和国,SYR,176.2326661,201.613259,182.2997332,210.7595568,236.4739112,229.7727495,223.5551169,288.6130631,316.2644439,356.5199709,414.0344158,520.8427831,600.4717647,589.5241138,618.2014161,606.4916783,590.5369036,628.0365053,677.0449319,688.806386,700.5633847,702.3227532,687.2797008,751.4433547,832.3869849,893.1725505,914.1824337,958.2945396,1013.051586,1064.905425,1144.182571,1233.56505,1294.213209,1397.534315,1497.888643,1537.887862,1540.326197,1558.988691,1515.28777,1823.61265,1672.768766,1363.921404,1068.87843,974.5754718,,,,,,
东亚与太平洋地区 (IBRD与IDA),TEA,133.0023661,143.897867,156.0605477,154.8586174,174.9882433,180.2797708,194.7998434,216.3831599,234.193188,247.2612436,250.0371993,262.0889873,277.839444,293.7470576,317.1778086,339.5426081,369.3118526,400.5847744,425.8756401,449.9767376,483.1958479,529.9066502,579.5404932,637.9754449,677.0770292,726.4030927,759.9694222,773.4213526,809.110368,876.3682606,942.3342297,1033.625495,1173.382893,1331.441823,1476.951629,1666.712487,1879.529619,1969.345694,2100.064958,2351.640574,2601.95311,2738.930619,2952.885698,3068.006223,,,,,,
