"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"百慕大","BMU","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"玻利维亚","BOL","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","79805.5007157515","","","","","72112.8200912257","","","","","64817.2985089672","","","","","58049.9834265863","","","","","52198.4939315596","","","","","47106.672477783","","","","","42382.8400748116","","","","","38236.4468803784","","","","","34714.1918250194","","","","","31752.0498642142","","","","","29245.4660132513","","","","","27115.5173752394","","","",
"巴西","BRA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","73986.1418637024","","","","","64303.3747117579","","","","","56689.7125385948","","","","","50353.3934753814","","","","","44751.5817640648","","","","","40179.8244815238","","","","","36697.929983928","","","","","33855.8238051307","","","","","31531.0131576228","","","","","29774.2952213676","","","","","28406.2267251843","","","","","27238.1071752878","","","",
"巴巴多斯","BRB","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","343.904085150651","","","","","338.036262840096","","","","","331.231394111534","","","","","321.374196062363","","","","","314.863939420178","","","","","310.063097840411","","","","","304.309787363536","","","","","298.303770186775","","","","","292.58694403909","","","","","287.045974000811","","","","","281.990003454378","","","","","279.496487078528","","","",
"文莱达鲁萨兰国","BRN","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","94989.0483214876","","","","","75591.8396385821","","","","","59852.8324472767","","","","","48650.1027375699","","","","","41249.3205994254","","","","","35779.6813503673","","","","","31034.5834793784","","","","","27246.9082772902","","","","","24511.4295354075","","","","","22668.6615088794","","","","","21303.418321441","","","","","20024.4533913179","","","",
"不丹","BTN","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","405027.45659811","","","","","351924.84367128","","","","","299852.914254692","","","","","255772.378736969","","","","","221477.229809436","","","","","192185.922684615","","","","","177727.889247463","","","","","146815.463837176","","","","","131488.170122966","","","","","117315.637723295","","","","","111177.310706375","","","","","104618.925563634","","","",
"博茨瓦纳","BWA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","4582.10268873967","","","","","4108.89953398231","","","","","3597.6830920887","","","","","2998.00632579335","","","","","2492.57679473319","","","","","2078.0948026849","","","","","1760.12309127485","","","","","1558.01259912855","","","","","1407.92438507436","","","","","1279.68741502076","","","","","1176.72958410944","","","","","1088.39786020981","","","",
"中非共和国","CAF","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","90855.9012518783","","","","","82537.9059723492","","","","","75490.4469784012","","","","","69120.560964825","","","","","60376.6733651945","","","","","53271.1509137703","","","","","47647.4333240066","","","","","41563.1028123777","","","","","37084.486086611","","","","","33587.3905789513","","","","","31782.4475685413","","","","","30678.6976479448","","","",
"加拿大","CAN","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","153110.561942624","","","","","139623.750734862","","","","","128271.699081975","","","","","120122.180695539","","","","","113469.227265007","","","","","107764.321018039","","","","","100453.754897914","","","","","95298.7679909027","","","","","90879.8731023605","","","","","86655.0467823233","","","","","82098.9161157061","","","","","77985.4150855808","","","",
"中歐和波羅的海","CEB","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1833.88749104716","","","","","1755.64757691868","","","","","1691.88173017565","","","","","1620.34621494081","","","","","1570.04001087002","","","","","1533.38634559234","","","","","2375.55697291218","","","","","2286.65140715333","","","","","2339.29116009255","","","","","2374.38767065253","","","","","2407.362625282","","","","","2435.36899008389","","","",
