"Data Source","世界发展指标",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"小国","SST","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圣多美和普林西比","STP","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","","8","3","","238","379","408","","",
"苏里南","SUR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"斯洛伐克共和国","SVK","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","681","620","1400","1498","1578","1612","1683","1804","1696","1599","1437","238","95","90","106","75","63","48","33","35","26","23","28","15","23","14","28","",
"斯洛文尼亚","SVN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","409","784","404","116","201","238","127","138","124","107","101","60","42","29","12","15","6","12","11","11","","","","","","","23","","",
"瑞典","SWE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","5086","3968","3442","2958","2705","2322","1939","1695","1462","1270","1073","702","657","614","636","924","857","940","753","853","844","574","597","703","462","438","413","398","306","463","353","337","148","163","441","390","352","305","442","388","",
"斯威士兰","SWZ","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","35","30","","","","27","","","47","","","","","","","","","","","","","","","","","","","6","3","","2","2","","","","","",
"圣马丁(荷属)","SXM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞舌尔","SYC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","3","7","","3","1","2","","","5","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","14","46","17","12","",
"阿拉伯叙利亚共和国","SYR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","98","76","81","","","","","","","","","","33","40","42","68","59","46","9","","48","39","47","36","40","34","133","","","","","","","","","","","16","45","32","",
"特克斯科斯群岛","TCA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"乍得","TCD","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"东亚与太平洋地区 (IBRD与IDA)","TEA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","8724","7379","10268","9081","10545","10224","11361","14196","16661","18617","21719","28369","32138","50152","51590","45489","51367","54476","63559","81478","99744","107125","110460","116542","104516","115722","130609","135377","145796","155102","163413","162917","163828","179450","190078","",
"欧洲与中亚地区 (IBRD与IDA)","TEC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16270","11939","11600","13451","14352","18417","18699","19227","21196","21309","19651","18759","17451","18375","14675","16538","19644","17221","18128","19276","19350","20329","20090","20064","18287","17201","16088","14780","",
"多哥","TGO","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"泰国","THA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","202","306","331","512","619","652","634","814","1041","1381","1867","1907","1906","2353","2816","3387","4355","5148","4592","4438","4488","4798","3874","4329","4554","5449","5221","5873","5839","4832","723","2997","5726","5832","6924","7138","6722","6886","7245","7351","",
"塔吉克斯坦","TJK","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169","30","141","51","9","5","7","1","","1","2","6","","","","1","3","1","3","2","","1","","","","1","",
"土库曼斯坦","TKM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170","50","16","5","","","","","","","","","","","","","","","","","","","","","",
"拉丁美洲与加勒比海地区 (IBRD与IDA)","TLA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","18115","19086","17014","15101","14338","10666","10635","11433","10003","11273","13829","14405","17311","18705","21711","17027","22431","36787","34649","38876","42558","38586","37737","36210","37839","42778","47512","50527","52404","44774","46798","50959","53987","53987","55255","55989","50232","48038","45816","45686","",
"东帝汶","TLS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中东与北非地区 (IBRD与IDA)","TMN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2394","2155","1824","1910","1950","1428","","1164","1256","1314","1362","1241","1012","1250","1224","1492","1548","","2191","1791","1821","1679","1605","1603","1890","2944","","4585","","","4757","4703","4455","4387","3992","3874","4212","5556","5546","5127","",
"汤加","TON","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","",
"南亚 (IBRD与IDA)","TSA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2355","2069","2131","","2473","2670","2677","2708","2705","2770","3356","2999","2963","3279","3933","5973","7945","9590","8324","4157","7979","9853","10277","10707","14923","21307","25447","30920","32304","27500","32400","34830","35501","33592","31875","34396","33081","32679","34911","35334","",
"撒哈拉以南非洲地区 (IBRD与IDA)","TSS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"特立尼达和多巴哥","TTO","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","123","","83","","","","","","","","","","54","62","70","63","110","154","107","120","154","239","221","231","205","205","278","317","280","","","","213","174","184","165","133","171","135","112","",
"突尼斯","TUN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","214","183","","197","201","202","139","120","118","118","134","104","98","100","106","115","128","174","200","190","210","156","58","120","223","282","379","416","472","452","508","543","476","437","400","409","348","383","271","","",
"土耳其","TUR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","527","368","385","","447","461","552","760","747","886","1090","1057","1063","1057","1216","1520","735","1327","2276","2744","3156","2875","1424","348","235","218","160","211","176","177","177","228","232","269","331","489","618","380","310","217","",
"图瓦卢","TUV","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"坦桑尼亚","TZA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","88","","30","57","","30","","","37","23","","","","","","","","","","","","3","2","1","3","3","1","4","5","3","1","2","","3","4","1","","","","","",
"乌干达","UGA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","28","55","17","16","28","26","","21","21","14","13","4","11","","","","","","","","","","","","1","","","1","","","","","","4","3","","","","","","",
"乌克兰","UKR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1909","555","1156","1257","1568","1631","1621","1604","1610","1153","1438","1689","2054","2416","2723","2872","2380","2756","2604","2464","2556","2356","2226","1862","1764","1861","1755","",
"中高等收入国家","UMC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","22074","20076","23655","22818","23713","27323","27132","41602","40672","46157","47146","56558","73998","95281","95366","89924","98906","100536","106914","122149","145409","157407","164496","175250","156327","168346","187987","200968","205901","214757","222970","215790","214922","224799","232819","",
"乌拉圭","URY","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","213","227","157","174","147","105","124","101","144","111","","137","140","147","151","221","182","370","469","525","572","543","466","504","514","589","725","739","706","750","761","667","678","","639","532","","500","","","",
"美国","USA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","42231","44009","46309","44312","49443","51562","55721","63522","68644","76337","80520","84160","90922","84241","95522","104180","105054","101282","102246","116512","131100","148958","150200","153500","167407","182866","204182","214807","224733","231194","248249","255832","274033","283781","293706","301075","310244","313052","312046","336340","",
"乌兹别克斯坦","UZB","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295","64","19","53","367","","361","213","443","203","171","205","180","186","198","186","174","262","274","253","258","223","219","202","196","180","169","",
"圣文森特和格林纳丁斯","VCT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","2","","","","","","","","","","","","2","8","8","7","","3","4","3","",
"委内瑞拉玻利瓦尔共和国","VEN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1831","1980","1893","1482","1359","1303","1292","1369","","1184","1090","1128","1338","1489","1505","","1822","2323","","","2292","","2150","1984","1873","2232","2439","2479","2325","2051","1773","1564","1461","1389","1377","928","560","338","","","",
"英屬維爾京群島","VGB","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"美属维京群岛","VIR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"越南","VNM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","","2","16","17","25","49","193","270","659","929","1234","1080","1107","1205","1234","1142","1072","1328","1767","1970","2641","2995","2632","3276","3260","3423","3552","3960","4451","4668","4790","5425","6800","",
"瓦努阿图","VUT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"世界","WLD","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","229769","218902","225613","240601","247454","243590","232772","253068","244825","264090","309143","347108","384580","409254","426862","447470","495813","495347","494854","533448","592862","637956","670223","685103","633961","674530","713456","745312","773136","795583","820188","817899","823669","845889","885152","",
"萨摩亚","WSM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2","","","","","4","","","","","","2","","","","2","3","","","","","","","7","2","","","11","","","","","","","99","3","","","","1","",
"科索沃","XKX","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"也门共和国","YEM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","30","22","18","19","13","27","23","34","24","","","55","37","49","37","24","25","16","13","","15","",
"南非","ZAF","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","5024","5694","6585","5479","6275","5849","5046","4844","4905","4842","4943","4654","4423","4282","4968","5482","6115","6917","7190","3002","2400","5427","5617","5303","5833","6001","6739","7402","7081","5913","5562","6589","6836","6657","6750","6608","6506","6816","6258","6347","",
"赞比亚","ZMB","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","113","107","91","91","79","105","108","99","74","50","50","47","64","60","","39","36","","","34","","25","6","10","27","22","9","20","17","9","12","21","31","26","25","12","18","10","13","21","",
"津巴布韦","ZWE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","281","274","230","237","191","205","206","200","144","138","159","128","161","136","","125","122","","","","","","","","","","","","","","","","","","","19","5","","","","",
